"Year","GEO","DGUID","Gender (3a)","Economic family characteristics of persons (13)","Statistics (6C)","Age (8)","Individual MBM poverty status (7)","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2021","North Kawartha","2021A00053515037","Women+","Total - Persons by selected economic family characteristics","2020","Total - Age","Not in poverty","","0","units","0","","2360.3.1.1.1.5","1295","","","","0"
"2021","North Kawartha","2021A00053515037","Women+","Total - Persons by selected economic family characteristics","2020","Total - Age","Poverty rate (%)","","0","units","0","","2360.3.1.1.1.6","4.8","","","","1"
"2021","North Kawartha","2021A00053515037","Women+","Total - Persons by selected economic family characteristics","2020","Total - Age","Average poverty gap ratio (%)","","0","units","0","","2360.3.1.1.1.7","30.0","","","","1"
"2021","North Kawartha","2021A00053515037","Women+","Total - Persons by selected economic family characteristics","2020","0 to 17 years","Total - Individual MBM poverty status","","0","units","0","","2360.3.1.1.2.1","210","","","","0"
"2021","North Kawartha","2021A00053515037","Women+","Total - Persons by selected economic family characteristics","2020","0 to 17 years","Poverty status - applicable","","0","units","0","","2360.3.1.1.2.3","210","","","","0"
"2021","North Kawartha","2021A00053515037","Women+","Total - Persons by selected economic family characteristics","2020","0 to 17 years","Not in poverty","","0","units","0","","2360.3.1.1.2.5","200","","","","0"
"2021","North Kawartha","2021A00053515037","Women+","Total - Persons by selected economic family characteristics","2020","0 to 17 years","Poverty rate (%)","","0","units","0","","2360.3.1.1.2.6","0.0","","","","1"
"2021","North Kawartha","2021A00053515037","Women+","Total - Persons by selected economic family characteristics","2020","0 to 17 years","Average poverty gap ratio (%)","","0","units","0","","2360.3.1.1.2.7","0.0","","","","1"
"2021","North Kawartha","2021A00053515037","Women+","Total - Persons by selected economic family characteristics","2020","0 to 5 years","Total - Individual MBM poverty status","","0","units","0","","2360.3.1.1.3.1","60","","","","0"
"2021","North Kawartha","2021A00053515037","Women+","Total - Persons by selected economic family characteristics","2020","0 to 5 years","Poverty status - applicable","","0","units","0","","2360.3.1.1.3.3","60","","","","0"
"2021","North Kawartha","2021A00053515037","Women+","Total - Persons by selected economic family characteristics","2020","0 to 5 years","Not in poverty","","0","units","0","","2360.3.1.1.3.5","60","","","","0"
"2021","North Kawartha","2021A00053515037","Women+","Total - Persons by selected economic family characteristics","2020","0 to 5 years","Poverty rate (%)","","0","units","0","","2360.3.1.1.3.6","0.0","","","","1"
"2021","North Kawartha","2021A00053515037","Women+","Total - Persons by selected economic family characteristics","2020","0 to 5 years","Average poverty gap ratio (%)","","0","units","0","","2360.3.1.1.3.7","0.0","","","","1"
"2021","North Kawartha","2021A00053515037","Women+","Total - Persons by selected economic family characteristics","2020","6 to 17 years","Total - Individual MBM poverty status","","0","units","0","","2360.3.1.1.4.1","150","","","","0"
"2021","North Kawartha","2021A00053515037","Women+","Total - Persons by selected economic family characteristics","2020","6 to 17 years","Poverty status - applicable","","0","units","0","","2360.3.1.1.4.3","150","","","","0"
"2021","North Kawartha","2021A00053515037","Women+","Total - Persons by selected economic family characteristics","2020","6 to 17 years","Not in poverty","","0","units","0","","2360.3.1.1.4.5","140","","","","0"
"2021","North Kawartha","2021A00053515037","Women+","Total - Persons by selected economic family characteristics","2020","6 to 17 years","Poverty rate (%)","","0","units","0","","2360.3.1.1.4.6","0.0","","","","1"
"2021","North Kawartha","2021A00053515037","Women+","Total - Persons by selected economic family characteristics","2020","6 to 17 years","Average poverty gap ratio (%)","","0","units","0","","2360.3.1.1.4.7","0.0","","","","1"
"2021","North Kawartha","2021A00053515037","Women+","Total - Persons by selected economic family characteristics","2020","18 to 24 years","Total - Individual MBM poverty status","","0","units","0","","2360.3.1.1.5.1","60","","","","0"
"2021","North Kawartha","2021A00053515037","Women+","Total - Persons by selected economic family characteristics","2020","18 to 24 years","Poverty status - applicable","","0","units","0","","2360.3.1.1.5.3","60","","","","0"
"2021","North Kawartha","2021A00053515037","Women+","Total - Persons by selected economic family characteristics","2020","18 to 24 years","Not in poverty","","0","units","0","","2360.3.1.1.5.5","60","","","","0"
"2021","North Kawartha","2021A00053515037","Women+","Total - Persons by selected economic family characteristics","2020","18 to 24 years","Poverty rate (%)","","0","units","0","","2360.3.1.1.5.6","0.0","","","","1"
"2021","North Kawartha","2021A00053515037","Women+","Total - Persons by selected economic family characteristics","2020","18 to 24 years","Average poverty gap ratio (%)","","0","units","0","","2360.3.1.1.5.7","0.0","","","","1"
"2021","North Kawartha","2021A00053515037","Women+","Total - Persons by selected economic family characteristics","2020","25 to 54 years","Total - Individual MBM poverty status","","0","units","0","","2360.3.1.1.6.1","360","","","","0"
"2021","North Kawartha","2021A00053515037","Women+","Total - Persons by selected economic family characteristics","2020","25 to 54 years","Poverty status - applicable","","0","units","0","","2360.3.1.1.6.3","360","","","","0"
"2021","North Kawartha","2021A00053515037","Women+","Total - Persons by selected economic family characteristics","2020","25 to 54 years","In poverty","","0","units","0","","2360.3.1.1.6.4","20","","","","0"
"2021","North Kawartha","2021A00053515037","Women+","Total - Persons by selected economic family characteristics","2020","25 to 54 years","Not in poverty","","0","units","0","","2360.3.1.1.6.5","340","","","","0"
"2021","North Kawartha","2021A00053515037","Women+","Total - Persons by selected economic family characteristics","2020","25 to 54 years","Poverty rate (%)","","0","units","0","","2360.3.1.1.6.6","5.6","","","","1"
"2021","North Kawartha","2021A00053515037","Women+","Total - Persons by selected economic family characteristics","2020","25 to 54 years","Average poverty gap ratio (%)","","0","units","0","","2360.3.1.1.6.7","0.0","","","","1"
"2021","North Kawartha","2021A00053515037","Women+","Total - Persons by selected economic family characteristics","2020","55 to 64 years","Total - Individual MBM poverty status","","0","units","0","","2360.3.1.1.7.1","335","","","","0"
"2021","North Kawartha","2021A00053515037","Women+","Total - Persons by selected economic family characteristics","2020","55 to 64 years","Poverty status - applicable","","0","units","0","","2360.3.1.1.7.3","335","","","","0"
"2021","North Kawartha","2021A00053515037","Women+","Total - Persons by selected economic family characteristics","2020","55 to 64 years","In poverty","","0","units","0","","2360.3.1.1.7.4","20","","","","0"
"2021","North Kawartha","2021A00053515037","Women+","Total - Persons by selected economic family characteristics","2020","55 to 64 years","Not in poverty","","0","units","0","","2360.3.1.1.7.5","315","","","","0"
"2021","North Kawartha","2021A00053515037","Women+","Total - Persons by selected economic family characteristics","2020","55 to 64 years","Poverty rate (%)","","0","units","0","","2360.3.1.1.7.6","6.0","","","","1"
"2021","North Kawartha","2021A00053515037","Women+","Total - Persons by selected economic family characteristics","2020","55 to 64 years","Average poverty gap ratio (%)","","0","units","0","","2360.3.1.1.7.7","40.0","","","","1"
"2021","North Kawartha","2021A00053515037","Women+","Total - Persons by selected economic family characteristics","2020","65 years and over","Total - Individual MBM poverty status","","0","units","0","","2360.3.1.1.8.1","400","","","","0"
"2021","North Kawartha","2021A00053515037","Women+","Total - Persons by selected economic family characteristics","2020","65 years and over","Poverty status - applicable","","0","units","0","","2360.3.1.1.8.3","400","","","","0"
"2021","North Kawartha","2021A00053515037","Women+","Total - Persons by selected economic family characteristics","2020","65 years and over","Not in poverty","","0","units","0","","2360.3.1.1.8.5","390","","","","0"
"2021","North Kawartha","2021A00053515037","Women+","Total - Persons by selected economic family characteristics","2020","65 years and over","Poverty rate (%)","","0","units","0","","2360.3.1.1.8.6","0.0","","","","1"
"2021","North Kawartha","2021A00053515037","Women+","Total - Persons by selected economic family characteristics","2020","65 years and over","Average poverty gap ratio (%)","","0","units","0","","2360.3.1.1.8.7","0.0","","","","1"
"2021","North Kawartha","2021A00053515037","Women+","Total - Persons by selected economic family characteristics","2015","Total - Age","Total - Individual MBM poverty status","","0","units","0","","2360.3.1.4.1.1","1195","","","","0"
"2021","North Kawartha","2021A00053515037","Women+","Total - Persons by selected economic family characteristics","2015","Total - Age","Poverty status - applicable","","0","units","0","","2360.3.1.4.1.3","1195","","","","0"
"2021","North Kawartha","2021A00053515037","Women+","Total - Persons by selected economic family characteristics","2015","Total - Age","In poverty","","0","units","0","","2360.3.1.4.1.4","170","","","","0"
"2021","North Kawartha","2021A00053515037","Women+","Total - Persons by selected economic family characteristics","2015","Total - Age","Not in poverty","","0","units","0","","2360.3.1.4.1.5","1025","","","","0"
"2021","North Kawartha","2021A00053515037","Women+","Total - Persons by selected economic family characteristics","2015","Total - Age","Poverty rate (%)","","0","units","0","","2360.3.1.4.1.6","14.2","","","","1"
"2021","North Kawartha","2021A00053515037","Women+","Total - Persons by selected economic family characteristics","2015","Total - Age","Average poverty gap ratio (%)","","0","units","0","","2360.3.1.4.1.7","25.2","","","","1"
"2021","North Kawartha","2021A00053515037","Women+","Total - Persons by selected economic family characteristics","2015","0 to 17 years","Total - Individual MBM poverty status","","0","units","0","","2360.3.1.4.2.1","185","","","","0"
"2021","North Kawartha","2021A00053515037","Women+","Total - Persons by selected economic family characteristics","2015","0 to 17 years","Poverty status - applicable","","0","units","0","","2360.3.1.4.2.3","185","","","","0"
"2021","North Kawartha","2021A00053515037","Women+","Total - Persons by selected economic family characteristics","2015","0 to 17 years","In poverty","","0","units","0","","2360.3.1.4.2.4","35","","","","0"
"2021","North Kawartha","2021A00053515037","Women+","Total - Persons by selected economic family characteristics","2015","0 to 17 years","Not in poverty","","0","units","0","","2360.3.1.4.2.5","145","","","","0"
"2021","North Kawartha","2021A00053515037","Women+","Total - Persons by selected economic family characteristics","2015","0 to 17 years","Poverty rate (%)","","0","units","0","","2360.3.1.4.2.6","18.9","","","","1"
